title,description,regular_cost_ex_gst,regular_cost_plus_gst,markdown_cost_ex_gst,markdown_cost_plus_gst,markdown_percent,stock_availability,product_page_url,primary_image_url,additional_image_urls,source_table_page,checked_at_utc,scrape_status
WIO Silver Shine Riverbed 5kg,"5kg bag – Ideal for natural biotopes, showcase layouts, or minimalist scapes, Silver Shine Riverbed adds balance, depth, and sophistication to any tank.",46.64,51.30,34.98,38.48,25.00,,https://daluawholesale.com.au/product/wio-silver-shine-riverbed-5kg/,https://daluawholesale.com.au/wp-content/uploads/2025/10/wio_riverbeds_ryuoh_detail.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.438780+00:00,ok
WIO Silver Shine Riverbed 2kg,"2kg bag – Ideal for natural biotopes, showcase layouts, or minimalist scapes, Silver Shine Riverbed adds balance, depth, and sophistication to any tank.",24.24,26.66,18.18,20.00,25.00,,https://daluawholesale.com.au/product/wio-silver-shine-riverbed-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/10/wio_riverbeds_ryuoh_detail.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.438905+00:00,ok
WIO Tan Savage Riverbed 5kg,"5kg bag – Experience the untamed charm of nature with Tan Savage Riverbed. This striking blend of rich, texturized sand and dark grey and warm pebbles captures the rugged elegance of a true river environment.",46.64,51.30,34.98,38.48,25.00,,https://daluawholesale.com.au/product/wio-tan-savage-riverbed-5kg/,https://daluawholesale.com.au/wp-content/uploads/2025/10/wio_riverbeds_savage_detail.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.439027+00:00,ok
WIO Tan Savage Riverbed 2kg,"2kg bag – Experience the untamed charm of nature with Tan Savage Riverbed. This striking blend of rich, texturized sand and dark grey and warm pebbles captures the rugged elegance of a true river environment.",24.24,26.66,18.18,20.00,25.00,,https://daluawholesale.com.au/product/wio-tan-savage-riverbed-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/10/wio_riverbeds_savage_detail.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.439146+00:00,ok
WIO Golden Hour Riverbed 2kg,"2kg bag – This beautiful substrate blends warm natural sand with soft grey pebbles and stones, echoing the look of a sunlit stream shaped by years of gentle water flow.",24.24,26.66,18.18,20.00,25.00,,https://daluawholesale.com.au/product/wio-golden-hour-riverbed-2kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/wio_riverbeds_elderly_detail.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.439263+00:00,ok
WIO Midnight Veil Riverbed 1.5kg,"1.5kg bag – Inspired by the rugged beauty of the Pyrenees Mountains, Black Allure Riverbed brings the power and serenity of alpine streams straight into your aquarium.",24.24,26.66,18.18,20.00,25.00,,https://daluawholesale.com.au/product/wio-midnight-veil-riverbed-1-5kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_ee4d980ea8d045cfa1947c3302052cfbmv2-1.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.439373+00:00,ok
WIO Black Allure Riverbed 5kg,"5kg bag – Inspired by the rugged beauty of the Pyrenees Mountains, Black Allure Riverbed brings the power and serenity of alpine streams straight into your aquarium.",46.64,51.30,34.98,38.48,25.00,,https://daluawholesale.com.au/product/wio-black-allure-riverbed-5kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_f84a4f2da98e4f05b14d74f24d54f4b5mv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.439483+00:00,ok
WIO Amber Dragon Riverbed 3kg,5kg bag – This stunning mix of golden sand and natural Dragon Stone pebbles captures the feeling of sunlight dancing across a shallow stream.,46.64,51.30,34.98,38.48,25.00,,https://daluawholesale.com.au/product/wio-amber-dragon-riverbed-3kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_479638883ff54deda08729ac398e3aaemv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.439607+00:00,ok
WIO Jade Bliss River Bed 5kg,"5kg bag – Jade Bliss Riverbed radiates with lush emerald tones, capturing the essence of a serene stream shimmering under dappled sunlight.",46.64,51.30,34.98,38.48,25.00,,https://daluawholesale.com.au/product/wio-jade-bliss-river-bed-5kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_f84a4f2da98e4f05b14d74f24d54f4b5mv2.webp,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.439763+00:00,ok
WRGB Slim LED 120cm,"The cheapest LED we offer – 120cm, comes with automatic controller/timer and slidable legs (10cm extra length each side)!",122.32,134.55,91.74,100.91,25.00,,https://daluawholesale.com.au/product/wrgb-slim-led-120cm/,https://daluawholesale.com.au/wp-content/uploads/2025/10/wrbg_led_DEVICE__1_.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.439883+00:00,ok
WRGB Slim LED 90cm,"The cheapest LED we offer – 90cm, comes with automatic controller/timer and slidable legs (10cm extra length each side)!",94.08,103.49,70.56,77.62,25.00,,https://daluawholesale.com.au/product/wrgb-slim-led-90cm/,https://daluawholesale.com.au/wp-content/uploads/2025/10/wrbg_led_DEVICE__1_.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.440004+00:00,ok
WRGB Slim LED 60cm,"The cheapest LED we offer – 60cm, comes with automatic controller/timer and slidable legs (10cm extra length each side)!",71.87,79.06,53.90,59.29,25.00,,https://daluawholesale.com.au/product/wrgb-slim-led-60cm/,https://daluawholesale.com.au/wp-content/uploads/2025/10/wrbg_led_DEVICE__1_.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.440118+00:00,ok
WRGB Slim LED 45cm,"The cheapest LED we offer – 45cm, comes with automatic controller/timer and slidable legs (10cm extra length each side)!",65.11,71.62,48.83,53.71,25.00,,https://daluawholesale.com.au/product/wrgb-slim-led-45cm/,https://daluawholesale.com.au/wp-content/uploads/2025/10/wrbg_led_DEVICE__1_.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.440227+00:00,ok
WRGB Slim LED 30cm,"The cheapest LED we offer – 30cm, comes with automatic controller/timer and slidable legs (10cm extra length each side)!",50.69,55.76,38.02,41.82,25.00,,https://daluawholesale.com.au/product/wrgb-slim-led-30cm/,https://daluawholesale.com.au/wp-content/uploads/2025/10/wrbg_led_DEVICE__1_.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.440335+00:00,ok
Pixel SINGLE Bundle FRAGGER 5% Discount,"Includes PIXEL FRAGGER – rear nano mounting arm, single power supply and auto scheduler + a 5% BUNDLE DISCOUNT!",232.98,256.28,202.59,222.85,13.04,,https://daluawholesale.com.au/product/pixel-single-bundle-fragger-5-discount/,https://daluawholesale.com.au/wp-content/uploads/2025/08/1497_SinglePixelBundle-_1.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.440570+00:00,ok
Pixel NANO Single Bundle FRAGGER 5% Discount,Includes PIXEL FRAGGER – rear nano mounting arm and single power supply + a 5% BUNDLE DISCOUNT!,172.89,190.18,150.34,165.37,13.04,,https://daluawholesale.com.au/product/pixel-nano-single-bundle-fragger-5-discount-copy/,https://daluawholesale.com.au/wp-content/uploads/2025/08/CHEAP_PIXEL_SET_1.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.440715+00:00,ok
Nano Siphon Water Change Kit,"Includes siphon, hose, tank safety clamp, fish guards, scrubbers and automatic siphon starter. Up to 50cm length",25.61,28.17,19.70,21.67,23.08,,https://daluawholesale.com.au/product/nano-siphon-water-change-kit/,https://daluawholesale.com.au/wp-content/uploads/2025/08/nano-syphon-parts.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.440834+00:00,ok
Drift Wood Large,Available per piece. Unique pieces fully barcoded and labelled. Large,31.54,34.69,25.23,27.75,20.01,,https://daluawholesale.com.au/product/drift-wood-large-2/,https://daluawholesale.com.au/wp-content/uploads/2025/08/dalua-dragon-wood-6.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.440943+00:00,ok
Drift Wood X Large,Available per piece. Unique pieces fully barcoded and labelled. Extra Large,69.44,76.38,55.55,61.11,20.00,,https://daluawholesale.com.au/product/drift-wood-x-large/,https://daluawholesale.com.au/wp-content/uploads/2025/08/dalua-dragon-wood-2.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.441048+00:00,ok
Drift Wood Medium,Available per piece. Unique pieces fully barcoded and labelled. MEDIUM,12.46,13.71,9.97,10.97,19.98,,https://daluawholesale.com.au/product/drift-wood-large/,https://daluawholesale.com.au/wp-content/uploads/2025/08/dalua-dragon-wood-7.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.441155+00:00,ok
Drift Wood Small,Available per piece. Unique pieces fully barcoded and labelled. SMALL,6.73,7.40,5.38,5.92,20.06,,https://daluawholesale.com.au/product/drift-wood-medium/,https://daluawholesale.com.au/wp-content/uploads/2025/08/dalua-drift-wood-shapes.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.441289+00:00,ok
Dragon Stone 15kg Box,Boxed and available per kilo. In a perfect ratio of sizes – S 40% M 40% L 20%,58.69,64.56,46.95,51.65,20.00,,https://daluawholesale.com.au/product/dragon-stone-15kg-box/,https://daluawholesale.com.au/wp-content/uploads/2025/08/dragon-stone-main-.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.441406+00:00,ok
Seiryu Stone 20kg Box,Boxed and available per kilo. In a perfect ratio of sizes – S 40% M 40% L 20%,78.25,86.08,62.60,68.86,20.00,,https://daluawholesale.com.au/product/seiryu-stone-20kg-box/,https://daluawholesale.com.au/wp-content/uploads/2025/08/ChatGPT-Image-Aug-23-2025-06_22_50-PM.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.441522+00:00,ok
Tini LED WRGB,"The smallest LED we offer – LIFETIME WARRANTY and lights a perfect 60cm x 60cm x 60cm with phenomenal WRGB spectrum, super bright reds and whites. Everything included.",143.75,158.13,125.00,137.50,13.04,,https://daluawholesale.com.au/product/tini-led-wrgb/,https://daluawholesale.com.au/wp-content/uploads/2025/08/tini-led-wrgb.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.441653+00:00,ok
River Pebble Stone per kg,Boxed and available per kilo. Natural and aquarium ready.,4.07,4.48,3.13,3.44,23.10,,https://daluawholesale.com.au/product/river-pebble-stone-per-kg/,https://daluawholesale.com.au/wp-content/uploads/2025/07/river_pebble_stone_.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.441770+00:00,ok
CORAL ESSENTIALS BARIUM 50ML,A concentrated blend of Barium in a 50ml bottle. Best applied after ICP test results.,22.33,24.56,16.75,18.43,24.99,,https://daluawholesale.com.au/product/coral-essentials-barium-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.441882+00:00,ok
CORAL ESSENTIALS VANADIUM 50ML,A concentrated blend of Vanadium in a 50ml bottle. Best applied after ICP test results.,22.33,24.56,16.75,18.43,24.99,,https://daluawholesale.com.au/product/coral-essentials-vanadium-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.441990+00:00,ok
CORAL ESSENTIALS RUBIDIUM 50ML,A concentrated blend of Rubidium in a 50ml bottle. Best applied after ICP test results.,22.33,24.56,16.75,18.43,24.99,,https://daluawholesale.com.au/product/coral-essentials-rubidium-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.442098+00:00,ok
CORAL ESSENTIALS BIO PRO 100ML,"A potent mix of 8 probiotic bacteria strains designed to boost biological filtration, reduce sludge, and outcompete harmful bacteria.",33.55,36.91,22.65,24.92,32.49,,https://daluawholesale.com.au/product/coral-essentials-bio-pro-100ml/,https://daluawholesale.com.au/wp-content/uploads/2025/07/bio-pro-100ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.442207+00:00,ok
CORAL ESSENTIALS BIO CONTROL 100ML,"A targeted blend of nitrifying and denitrifying bacteria that completes the nitrogen cycle in your aquarium. BioControl efficiently removes ammonia, nitrite, and nitrate without needing anaerobic zones.",33.55,36.91,22.65,24.92,32.49,,https://daluawholesale.com.au/product/coral-essentials-bio-control-100ml/,https://daluawholesale.com.au/wp-content/uploads/2025/07/bio-control-100ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.442325+00:00,ok
CORAL ESSENTIALS BIO CONTROL 50ML,"A targeted blend of nitrifying and denitrifying bacteria that completes the nitrogen cycle in your aquarium. BioControl efficiently removes ammonia, nitrite, and nitrate without needing anaerobic zones.",20.11,22.12,13.58,14.94,32.47,,https://daluawholesale.com.au/product/coral-essentials-bio-control-50ml/,https://daluawholesale.com.au/wp-content/uploads/2025/07/bio-control-100ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.442450+00:00,ok
CORAL ESSENTIALS BIO PRO 50ML,"A potent mix of 8 probiotic bacteria strains designed to boost biological filtration, reduce sludge, and outcompete harmful bacteria.",20.11,22.12,13.58,14.94,32.47,,https://daluawholesale.com.au/product/coral-essentials-bio-pro-50ml/,https://daluawholesale.com.au/wp-content/uploads/2025/07/bio-pro-100ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.442728+00:00,ok
Phat Traces Fertiliser 250ml,"When your plants are stalling, PHAT TRACES steps in. This isn’t just a supplement—it’s a strategic top-up formula, built for aquascapes that demand precision",9.00,9.90,6.75,7.43,25.00,,https://daluawholesale.com.au/product/phat-traces-fertiliser-250ml/,https://daluawholesale.com.au/wp-content/uploads/2025/04/phat-traces-250ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.442864+00:00,ok
Phat Traces Fertiliser 500ml,"When your plants are stalling, PHAT TRACES steps in. This isn’t just a supplement—it’s a strategic top-up formula, built for aquascapes that demand precision",12.07,13.28,9.05,9.96,25.02,,https://daluawholesale.com.au/product/phat-traces-fertiliser-500ml/,https://daluawholesale.com.au/wp-content/uploads/2025/04/phat-traces-500ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.442980+00:00,ok
Phat Traces Fertiliser 2.75L,"When your plants are stalling, PHAT TRACES steps in. This isn’t just a supplement—it’s a strategic top-up formula, built for aquascapes that demand precision",54.49,59.94,40.87,44.96,25.00,,https://daluawholesale.com.au/product/phat-traces-fertiliser-2-75l/,https://daluawholesale.com.au/wp-content/uploads/2025/04/phat-traces-2.75l.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.443090+00:00,ok
Phat Shrimp Fertiliser 2.75L,"PHAT SHRIMP SAFE is growth focused for lush aquascapes where plants flourish and shrimp thrive. Designed for the balance aquarium keepers, the detail-obsessed",60.45,66.50,45.34,49.87,25.00,,https://daluawholesale.com.au/product/phat-shrimp-fertiliser-2-75l/,https://daluawholesale.com.au/wp-content/uploads/2025/04/shrimp-2.75l.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.443199+00:00,ok
Phat Shrimp Fertiliser 500ml,"PHAT SHRIMP SAFE is growth focused for lush aquascapes where plants flourish and shrimp thrive. Designed for the balance aquarium keepers, the detail-obsessed",13.83,15.21,10.37,11.41,25.02,,https://daluawholesale.com.au/product/phat-shrimp-fertiliser-500ml/,https://daluawholesale.com.au/wp-content/uploads/2025/04/phat-shrimp500ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.443306+00:00,ok
Phat Shrimp Fertiliser 250ml,"PHAT SHRIMP SAFE is growth focused for lush aquascapes where plants flourish and shrimp thrive. Designed for the balance aquarium keepers, the detail-obsessed",10.19,11.21,7.64,8.40,25.02,,https://daluawholesale.com.au/product/phat-shrimp-fertiliser-250ml/,https://daluawholesale.com.au/wp-content/uploads/2025/04/phat-shrimp-250ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.443411+00:00,ok
Phat Fundamental Fertiliser 250ml,"For planted tank keepers who want simplicity without sacrificing results—PHAT FUNDAMENTAL is your go-to, all-in-one aquarium plant fertiliser. Designed for low to medium light tanks, non-CO₂ or lightly injected setups",9.04,9.94,6.78,7.46,25.00,,https://daluawholesale.com.au/product/phat-fundamental-fertiliser-250ml/,https://daluawholesale.com.au/wp-content/uploads/2025/04/phat-fundamental-250ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.443556+00:00,ok
Phat Fundamental Fertiliser 500ml,"For planted tank keepers who want simplicity without sacrificing results—PHAT FUNDAMENTAL is your go-to, all-in-one aquarium plant fertiliser. Designed for low to medium light tanks, non-CO₂ or lightly injected setups",11.97,13.17,8.98,9.88,24.98,,https://daluawholesale.com.au/product/phat-fundamental-fertiliser-500ml/,https://daluawholesale.com.au/wp-content/uploads/2025/04/phat-fundamental-500ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.443734+00:00,ok
Phat Fundamental Fertiliser 2.75L,"For planted tank keepers who want simplicity without sacrificing results—PHAT FUNDAMENTAL is your go-to, all-in-one aquarium plant fertiliser. Designed for low to medium light tanks, non-CO₂ or lightly injected setups",54.51,59.96,40.88,44.97,25.00,,https://daluawholesale.com.au/product/phat-fundamental-fertiliser-2-75l/,https://daluawholesale.com.au/wp-content/uploads/2025/04/phat_fundamental_2.75l.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.443894+00:00,ok
Phat Pro Fertiliser 2.75L,"A full-spectrum fertiliser loaded with Potassium, Nitrogen, Phosphorus and a potent hit of trace elements —this is the formula pro aquascapers reach for when they want accelerated plant colour and growth.",71.40,78.54,53.55,58.91,25.00,,https://daluawholesale.com.au/product/phat-pro-fertiliser-2-75l/,https://daluawholesale.com.au/wp-content/uploads/2025/04/phat-pro-2.75l.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.444071+00:00,ok
Phat Pro Fertiliser 500ml,"A full-spectrum fertiliser loaded with Potassium, Nitrogen, Phosphorus and a potent hit of trace elements —this is the formula pro aquascapers reach for when they want accelerated plant colour and growth.",17.95,19.75,13.46,14.81,25.01,,https://daluawholesale.com.au/product/phat-pro-fertiliser-500ml/,https://daluawholesale.com.au/wp-content/uploads/2025/04/phat-pro-500ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:54.444244+00:00,ok
Phat Pro Fertiliser 250ml,"A full-spectrum fertiliser loaded with Potassium, Nitrogen, Phosphorus and a potent hit of trace elements —this is the formula pro aquascapers reach for when they want accelerated plant colour and growth.",12.07,13.28,9.05,9.96,25.02,,https://daluawholesale.com.au/product/phat-pro-fertiliser-250ml/,https://daluawholesale.com.au/wp-content/uploads/2025/04/phat-pro-250ml.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.290244+00:00,ok
